geometry;ID;code_dpt;nom_dpt;nom_reg;num_circ;code_reg
"{""type"":""Polygon"",""coordinates"":[[[3.376467,49.4632],[3.347654,49.417366],[3.399302,49.34767],[3.237297,49.324285],[3.036335,49.325744],[3.039329,49.230463],[2.964349,49.231911],[3.10245,49.197306],[3.071884,49.117554],[3.16523,49.09966],[3.163008,49.019944],[3.313076,48.921216],[3.382334,48.873631],[3.485187,48.851908],[3.528576,48.912141],[3.621206,48.966031],[3.650133,49.041359],[3.619819,49.147538],[3.748676,49.15853],[3.67667,49.207263],[3.643262,49.295882],[3.741087,49.347586],[3.621351,49.424854],[3.537926,49.501022],[3.376467,49.4632]]]}";2005;2;AISNE;NORD-PAS-DE-CALAIS-PICARDIE;5;32
"{""type"":""Polygon"",""coordinates"":[[[2.845727,46.726616],[2.845216,46.653231],[2.932789,46.589079],[2.837032,46.495625],[2.978691,46.439235],[3.029318,46.338904],[3.003624,46.282214],[3.087011,46.237328],[3.141298,46.173609],[3.231372,46.173749],[3.272771,46.230785],[3.336607,46.261834],[3.381154,46.21367],[3.484684,46.190574],[3.5418,46.212793],[3.556509,46.276613],[3.525181,46.334438],[3.539248,46.388555],[3.672427,46.441481],[3.855302,46.411577],[3.925606,46.429255],[3.965148,46.477997],[3.755776,46.536151],[3.734557,46.60378],[3.629424,46.749459],[3.455299,46.652396],[3.434214,46.712221],[3.318052,46.688443],[3.268544,46.715924],[3.204426,46.678752],[3.049694,46.757809],[3.032068,46.794911],[2.959915,46.803877],[2.845727,46.726616]]]}";3001;3;ALLIER;AUVERGNE-RHONE-ALPES;1;84
"{""type"":""Polygon"",""coordinates"":[[[2.845727,46.726616],[2.704833,46.739036],[2.5931,46.646581],[2.611052,46.551511],[2.536652,46.519709],[2.3683,46.518435],[2.305465,46.475433],[2.281048,46.420405],[2.314586,46.334641],[2.38608,46.331969],[2.470215,46.286348],[2.565379,46.143041],[2.637202,46.119385],[2.676567,46.172201],[2.786782,46.198647],[2.85976,46.25659],[2.915817,46.212792],[2.971744,46.12169],[3.090955,46.111734],[3.113059,46.081448],[3.141298,46.173609],[3.087011,46.237328],[3.003624,46.282214],[3.029318,46.338904],[2.978691,46.439235],[2.837032,46.495625],[2.932789,46.589079],[2.845216,46.653231],[2.845727,46.726616]]]}";3002;3;ALLIER;AUVERGNE-RHONE-ALPES;2;84
"{""type"":""Polygon"",""coordinates"":[[[3.965148,46.477997],[3.925606,46.429255],[3.855302,46.411577],[3.672427,46.441481],[3.539248,46.388555],[3.525181,46.334438],[3.556509,46.276613],[3.5418,46.212793],[3.484684,46.190574],[3.381154,46.21367],[3.336607,46.261834],[3.272771,46.230785],[3.231372,46.173749],[3.141298,46.173609],[3.113059,46.081448],[3.369134,46.054484],[3.453593,46.063795],[3.473174,46.010738],[3.601154,46.014958],[3.693892,45.930958],[3.82322,45.988158],[3.821294,46.090239],[3.791627,46.156585],[3.807687,46.257215],[3.899534,46.275914],[3.983719,46.317985],[3.965148,46.477997]]]}";3003;3;ALLIER;AUVERGNE-RHONE-ALPES;3;84
"{""type"":""Polygon"",""coordinates"":[[[6.636396,43.788951],[6.695947,43.8749],[6.748081,43.871859],[6.832286,43.918461],[6.838727,43.989704],[6.745687,44.042831],[6.756483,44.079593],[6.687238,44.168302],[6.728285,44.252563],[6.677156,44.294098],[6.532556,44.288066],[6.467022,44.301092],[6.394496,44.250849],[6.279988,44.231843],[6.14746,44.23421],[6.08792,44.171775],[5.98823,44.177545],[5.923056,44.148993],[5.850994,43.9887],[5.886954,43.890189],[5.781343,43.755657],[5.855749,43.723189],[5.938253,43.748358],[6.021735,43.668288],[6.110867,43.74575],[6.169112,43.751761],[6.210675,43.797664],[6.35451,43.736515],[6.415852,43.790046],[6.636396,43.788951]]]}";4001;4;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;1;93
"{""type"":""Polygon"",""coordinates"":[[[5.676037,44.191433],[5.575816,44.186195],[5.498788,44.115719],[5.542867,44.024449],[5.512674,43.945404],[5.60656,43.916082],[5.571719,43.829291],[5.654445,43.825111],[5.757333,43.729409],[5.781343,43.755657],[5.886954,43.890189],[5.850994,43.9887],[5.923056,44.148993],[5.98823,44.177545],[6.08792,44.171775],[6.14746,44.23421],[6.279988,44.231843],[6.394496,44.250849],[6.467022,44.301092],[6.532556,44.288066],[6.677156,44.294098],[6.728285,44.252563],[6.790339,44.272345],[6.796834,44.316702],[6.887431,44.361057],[6.941299,44.429242],[6.855214,44.530295],[6.930577,44.574623],[6.948335,44.654816],[6.769219,44.5861],[6.683021,44.531655],[6.6323,44.446915],[6.481649,44.454023],[6.362,44.522073],[6.33766,44.470814],[6.233525,44.463747],[6.262495,44.412259],[6.227244,44.381738],[6.131767,44.468145],[6.081921,44.464208],[5.953543,44.395018],[5.897084,44.318251],[5.823013,44.276466],[5.880201,44.211941],[5.676037,44.191433]]]}";4002;4;ALPES-DE-HAUTE-PROVENCE;PROVENCE-ALPES-COTE D'AZUR;2;93
"{""type"":""Polygon"",""coordinates"":[[[5.80147,44.706779],[5.79062,44.653299],[5.649462,44.61938],[5.607148,44.568351],[5.633188,44.502097],[5.603637,44.4655],[5.457843,44.498155],[5.472722,44.420934],[5.442622,44.381268],[5.492944,44.337135],[5.615752,44.332401],[5.676037,44.191433],[5.880201,44.211941],[5.823013,44.276466],[5.897084,44.318251],[5.953543,44.395018],[6.081921,44.464208],[6.131767,44.468145],[6.260763,44.542699],[6.254193,44.598305],[6.056061,44.626451],[5.951122,44.759621],[5.829361,44.742437],[5.80147,44.706779]]]}";5001;5;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;1;93
"{""type"":""Polygon"",""coordinates"":[[[6.948335,44.654816],[7.042603,44.719289],[6.999398,44.789676],[7.003335,44.840306],[6.864815,44.850646],[6.751017,44.905507],[6.764229,44.96648],[6.675737,45.020926],[6.629987,45.109327],[6.576531,45.123097],[6.396888,45.061989],[6.334233,45.122939],[6.260566,45.126848],[6.229263,45.106807],[6.203138,45.012447],[6.298856,45.003711],[6.358172,44.941575],[6.355364,44.854824],[6.130449,44.862515],[6.056502,44.815814],[6.003416,44.820355],[5.951122,44.759621],[6.056061,44.626451],[6.254193,44.598305],[6.260763,44.542699],[6.131767,44.468145],[6.227244,44.381738],[6.262495,44.412259],[6.233525,44.463747],[6.33766,44.470814],[6.362,44.522073],[6.481649,44.454023],[6.6323,44.446915],[6.683021,44.531655],[6.769219,44.5861],[6.948335,44.654816]]]}";5002;5;HAUTES-ALPES;PROVENCE-ALPES-COTE D'AZUR;2;93
"{""type"":""Polygon"",""coordinates"":[[[6.967093,43.65648],[6.857764,43.764586],[6.97814,43.742585],[7.018209,43.771802],[7.079575,43.705266],[7.18438,43.718674],[7.215508,43.784851],[7.184262,43.814739],[7.184844,43.911711],[7.238447,43.956463],[7.206136,44.001801],[7.07977,43.993948],[7.026914,44.107259],[6.950499,44.196052],[6.871044,44.185206],[6.814259,44.217943],[6.790339,44.272345],[6.728285,44.252563],[6.687238,44.168302],[6.756483,44.079593],[6.745687,44.042831],[6.838727,43.989704],[6.832286,43.918461],[6.748081,43.871859],[6.695947,43.8749],[6.636396,43.788951],[6.657423,43.748718],[6.754162,43.737857],[6.761134,43.665891],[6.799868,43.628348],[6.89447,43.611025],[6.967093,43.65648]]]}";6002;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;2;93
"{""type"":""Polygon"",""coordinates"":[[[7.308745,43.692371],[7.404984,43.718002],[7.529827,43.784016],[7.4989,43.87237],[7.561345,43.899568],[7.571658,43.947193],[7.652745,43.976015],[7.663268,44.028605],[7.716127,44.080029],[7.616041,44.149771],[7.501021,44.142224],[7.426949,44.112879],[7.411807,43.99471],[7.334906,43.948449],[7.272668,43.87141],[7.296238,43.758706],[7.320853,43.72345],[7.308745,43.692371]]]}";6004;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;4;93
"{""type"":""Polygon"",""coordinates"":[[[7.246931,43.713236],[7.296238,43.758706],[7.272668,43.87141],[7.334906,43.948449],[7.411807,43.99471],[7.426949,44.112879],[7.34094,44.145115],[7.262782,44.14803],[7.187029,44.200264],[7.007013,44.23783],[6.995891,44.274989],[6.887431,44.361057],[6.796834,44.316702],[6.790339,44.272345],[6.814259,44.217943],[6.871044,44.185206],[6.950499,44.196052],[7.026914,44.107259],[7.07977,43.993948],[7.206136,44.001801],[7.238447,43.956463],[7.184844,43.911711],[7.184262,43.814739],[7.215508,43.784851],[7.18438,43.718674],[7.199251,43.654836],[7.247779,43.690688],[7.246931,43.713236]]]}";6005;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;5;93
"{""type"":""Polygon"",""coordinates"":[[[7.18438,43.718674],[7.079575,43.705266],[7.130087,43.617797],[7.199251,43.654836],[7.18438,43.718674]]]}";6006;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;6;93
"{""type"":""Polygon"",""coordinates"":[[[7.057797,43.55033],[7.127077,43.571862],[7.130087,43.617797],[7.079575,43.705266],[7.018209,43.771802],[6.97814,43.742585],[6.857764,43.764586],[6.967093,43.65648],[7.054373,43.601099],[7.057797,43.55033]]]}";6007;6;ALPES-MARITIMES;PROVENCE-ALPES-COTE D'AZUR;7;93
"{""type"":""Polygon"",""coordinates"":[[[4.464761,44.341675],[4.649224,44.27036],[4.650615,44.329806],[4.710872,44.581999],[4.779073,44.654699],[4.76104,44.771217],[4.849984,44.864796],[4.764084,44.881153],[4.718331,44.936588],[4.650691,44.953895],[4.499885,44.927413],[4.431147,44.978307],[4.307317,44.985883],[4.216572,44.933577],[4.179479,44.886514],[4.246839,44.816426],[4.355501,44.825533],[4.378837,44.781349],[4.492742,44.718119],[4.529801,44.67414],[4.600079,44.657676],[4.549838,44.504771],[4.471975,44.434898],[4.464761,44.341675]]]}";7001;7;ARDECHE;AUVERGNE-RHONE-ALPES;1;84
"{""type"":""Polygon"",""coordinates"":[[[4.755997,45.365681],[4.615799,45.310259],[4.53626,45.236818],[4.483135,45.236446],[4.472579,45.179895],[4.37257,45.128073],[4.307317,44.985883],[4.431147,44.978307],[4.499885,44.927413],[4.650691,44.953895],[4.718331,44.936588],[4.764084,44.881153],[4.849984,44.864796],[4.854324,44.896523],[4.886589,44.936652],[4.836708,45.00751],[4.860746,45.055429],[4.804038,45.122468],[4.828713,45.156129],[4.800494,45.298361],[4.755997,45.365681]]]}";7002;7;ARDECHE;AUVERGNE-RHONE-ALPES;2;84
"{""type"":""Polygon"",""coordinates"":[[[4.464761,44.341675],[4.471975,44.434898],[4.549838,44.504771],[4.600079,44.657676],[4.529801,44.67414],[4.492742,44.718119],[4.378837,44.781349],[4.355501,44.825533],[4.246839,44.816426],[4.179479,44.886514],[4.03891,44.872764],[4.020047,44.845863],[3.945543,44.824346],[3.924918,44.769624],[3.862527,44.743872],[3.89414,44.615288],[3.948774,44.572887],[3.998163,44.459798],[4.045419,44.433495],[4.073842,44.329026],[4.142868,44.313351],[4.245138,44.268075],[4.325771,44.338324],[4.464761,44.341675]]]}";7003;7;ARDECHE;AUVERGNE-RHONE-ALPES;3;84
"{""type"":""Polygon"",""coordinates"":[[[4.209942,49.782047],[4.225406,49.727276],[4.127022,49.677921],[4.040712,49.508535],[4.047973,49.405642],[4.188997,49.398702],[4.308294,49.326603],[4.375619,49.323805],[4.593825,49.586175],[4.668916,49.559126],[4.822517,49.563631],[4.850412,49.614411],[4.842274,49.782238],[4.732965,49.804015],[4.675032,49.714867],[4.532514,49.76502],[4.50662,49.818037],[4.407494,49.870572],[4.399174,49.948401],[4.310615,49.968571],[4.233068,49.957824],[4.255734,49.903977],[4.209942,49.782047]]]}";8001;8;ARDENNES;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1;44
"{""type"":""Polygon"",""coordinates"":[[[4.861739,49.789276],[4.851545,49.862707],[4.882877,49.89845],[4.790917,49.958398],[4.872435,50.092167],[4.874876,50.153386],[4.802541,50.151064],[4.702781,50.095653],[4.686141,50.004942],[4.445804,49.937168],[4.399174,49.948401],[4.407494,49.870572],[4.50662,49.818037],[4.532514,49.76502],[4.675032,49.714867],[4.732965,49.804015],[4.842274,49.782238],[4.861739,49.789276]]]}";8002;8;ARDENNES;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2;44
"{""type"":""Polygon"",""coordinates"":[[[4.842274,49.782238],[4.850412,49.614411],[4.822517,49.563631],[4.668916,49.559126],[4.593825,49.586175],[4.375619,49.323805],[4.454543,49.276011],[4.577484,49.295524],[4.622181,49.236577],[4.950989,49.236866],[5.051181,49.274052],[5.027099,49.335615],[5.088622,49.369627],[5.10986,49.45625],[5.059872,49.504708],[5.159887,49.566691],[5.26271,49.54182],[5.393537,49.617088],[5.268384,49.695954],[5.166208,49.692916],[5.089717,49.764793],[4.991472,49.800221],[4.861739,49.789276],[4.842274,49.782238]]]}";8003;8;ARDENNES;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;3;44
"{""type"":""Polygon"",""coordinates"":[[[2.166054,42.663918],[2.161494,42.700523],[2.058119,42.755485],[1.950255,42.737658],[1.875897,42.852325],[1.985041,42.870859],[1.933731,42.939144],[1.861451,42.957047],[1.710026,43.051211],[1.530222,43.100649],[1.411197,43.045371],[1.360558,43.052186],[1.388415,42.930595],[1.229012,42.940643],[1.132342,42.86861],[1.082333,42.899184],[1.052314,42.969728],[0.995098,42.990834],[0.874911,42.957776],[0.826682,42.9155],[0.858306,42.825719],[1.072945,42.782839],[1.165018,42.709527],[1.357378,42.719423],[1.438948,42.604335],[1.479741,42.650854],[1.549214,42.655695],[1.602654,42.626418],[1.736569,42.617834],[1.786125,42.573623],[1.865329,42.579889],[2.027052,42.65262],[2.166054,42.663918]]]}";9001;9;ARIEGE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[1.578834,43.275119],[1.468744,43.209566],[1.345491,43.31549],[1.294111,43.264926],[1.370204,43.210669],[1.230324,43.187386],[1.290166,43.123439],[1.223571,43.085926],[1.174984,43.140974],[1.124082,43.156907],[0.99167,43.091173],[0.995098,42.990834],[1.052314,42.969728],[1.082333,42.899184],[1.132342,42.86861],[1.229012,42.940643],[1.388415,42.930595],[1.360558,43.052186],[1.411197,43.045371],[1.530222,43.100649],[1.710026,43.051211],[1.861451,42.957047],[1.933731,42.939144],[1.979382,42.960507],[1.985468,43.023479],[1.945065,43.122357],[1.826188,43.145685],[1.71178,43.18684],[1.68842,43.273554],[1.578834,43.275119]]]}";9002;9;ARIEGE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[4.670183,48.531887],[4.592934,48.552337],[4.495281,48.538724],[4.392438,48.567422],[4.314918,48.61622],[4.333542,48.674083],[4.296804,48.713169],[4.079788,48.701127],[4.001696,48.663884],[3.94924,48.603432],[3.863834,48.570051],[3.825896,48.515174],[3.843389,48.421585],[3.922862,48.379615],[3.974078,48.402247],[4.075212,48.297183],[4.16338,48.319596],[4.309356,48.291274],[4.417642,48.218268],[4.394414,48.156161],[4.483783,48.10603],[4.437619,48.052944],[4.535774,48.006566],[4.616807,48.031376],[4.704239,48.020241],[4.691158,48.071951],[4.731874,48.119451],[4.833349,48.117511],[4.862336,48.19818],[4.814218,48.323011],[4.716525,48.394345],[4.653469,48.470557],[4.670183,48.531887]]]}";10001;10;AUBE;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;1;44
"{""type"":""Polygon"",""coordinates"":[[[3.623765,48.259291],[3.66787,48.139212],[3.739803,48.138693],[3.80166,48.10673],[3.82198,48.04392],[3.914166,47.97559],[3.902393,47.938295],[4.113698,47.928157],[4.167337,47.96001],[4.293424,47.925676],[4.312802,47.962499],[4.446962,47.956199],[4.535774,48.006566],[4.437619,48.052944],[4.483783,48.10603],[4.394414,48.156161],[4.417642,48.218268],[4.309356,48.291274],[4.16338,48.319596],[4.075212,48.297183],[3.962618,48.256056],[3.879865,48.301726],[3.789908,48.296899],[3.623765,48.259291]]]}";10002;10;AUBE;ALSACE-CHAMPAGNE-ARDENNE-LORRAINE;2;44
"{""type"":""Polygon"",""coordinates"":[[[2.282011,43.441226],[2.30379,43.316883],[2.275936,43.244049],[2.341203,43.207857],[2.363815,43.151708],[2.484801,43.133798],[2.554101,43.162926],[2.685862,43.099232],[2.706849,43.027025],[2.682744,42.949361],[2.810132,42.89842],[2.865274,42.918341],[2.902623,42.958706],[2.867981,43.040636],[2.862929,43.191222],[3.012103,43.280936],[2.885119,43.333249],[2.837395,43.322429],[2.75252,43.254594],[2.601175,43.298256],[2.540081,43.345233],[2.565787,43.42296],[2.494383,43.436937],[2.398735,43.417051],[2.282011,43.441226]]]}";11001;11;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[3.141627,43.259507],[3.012103,43.280936],[2.862929,43.191222],[2.867981,43.040636],[2.902623,42.958706],[2.865274,42.918341],[3.043511,42.83815],[3.042843,42.960163],[3.084479,43.056162],[3.148739,43.139334],[3.240561,43.212809],[3.141627,43.259507]]]}";11002;11;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[1.68842,43.273554],[1.71178,43.18684],[1.826188,43.145685],[1.945065,43.122357],[1.985468,43.023479],[1.979382,42.960507],[1.933731,42.939144],[1.985041,42.870859],[1.875897,42.852325],[1.950255,42.737658],[2.058119,42.755485],[2.161494,42.700523],[2.166054,42.663918],[2.32249,42.708109],[2.355346,42.728048],[2.336096,42.840709],[2.500452,42.850431],[2.72743,42.834405],[2.810132,42.89842],[2.682744,42.949361],[2.706849,43.027025],[2.685862,43.099232],[2.554101,43.162926],[2.484801,43.133798],[2.363815,43.151708],[2.341203,43.207857],[2.275936,43.244049],[2.30379,43.316883],[2.282011,43.441226],[2.072801,43.395696],[2.029133,43.436898],[1.902115,43.408702],[1.856453,43.443455],[1.805041,43.359278],[1.68842,43.273554]]]}";11003;11;AUDE;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3;76
"{""type"":""Polygon"",""coordinates"":[[[2.495877,44.306666],[2.578044,44.288604],[2.703229,44.375545],[2.817577,44.332793],[2.928311,44.336008],[3.022301,44.468536],[3.09956,44.48043],[3.08347,44.56032],[2.981677,44.644677],[2.939346,44.677576],[2.933774,44.780647],[2.889642,44.788328],[2.851404,44.871951],[2.804778,44.873787],[2.716766,44.928835],[2.604162,44.843092],[2.55623,44.722231],[2.46804,44.642895],[2.50652,44.590425],[2.35008,44.495412],[2.412642,44.449275],[2.390863,44.375754],[2.495877,44.306666]]]}";12001;12;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;1;76
"{""type"":""Polygon"",""coordinates"":[[[2.207475,44.615532],[2.152562,44.571586],[2.054845,44.580192],[1.920824,44.491922],[1.840758,44.479487],[1.882083,44.340074],[1.860483,44.321938],[1.932163,44.242647],[1.91299,44.188412],[1.990171,44.149453],[2.114064,44.1958],[2.28488,44.145335],[2.357739,44.101555],[2.389215,44.094571],[2.482287,44.151638],[2.473446,44.234324],[2.495877,44.306666],[2.390863,44.375754],[2.412642,44.449275],[2.35008,44.495412],[2.50652,44.590425],[2.46804,44.642895],[2.32413,44.669154],[2.208414,44.643844],[2.207475,44.615532]]]}";12002;12;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;2;76
"{""type"":""Polygon"",""coordinates"":[[[2.389215,44.094571],[2.460871,44.050323],[2.508499,43.945273],[2.576271,43.881759],[2.561802,43.845974],[2.68173,43.743515],[2.740543,43.728958],[2.814518,43.761585],[2.919139,43.732468],[2.935463,43.694668],[3.060678,43.692807],[3.048568,43.801498],[3.064907,43.835568],[3.205308,43.81296],[3.249037,43.82958],[3.266439,43.896097],[3.358359,43.913833],[3.450981,44.022541],[3.295949,44.069449],[3.336682,44.15813],[3.373648,44.170765],[3.360412,44.201493],[3.239261,44.190663],[3.160532,44.24628],[3.120221,44.363313],[3.135486,44.455519],[3.09956,44.48043],[3.022301,44.468536],[2.928311,44.336008],[2.817577,44.332793],[2.703229,44.375545],[2.578044,44.288604],[2.495877,44.306666],[2.473446,44.234324],[2.482287,44.151638],[2.389215,44.094571]]]}";12003;12;AVEYRON;LANGUEDOC-ROUSSILLON-MIDI-PYRENEES;3;76
"{""type"":""Polygon"",""coordinates"":[[[5.021999,43.556161],[5.104702,43.525671],[5.14758,43.457995],[5.223418,43.479128],[5.271658,43.485679],[5.327397,43.553778],[5.254211,43.592083],[5.138217,43.693649],[4.968798,43.658323],[5.038843,43.592073],[5.021999,43.556161]]]}";13008;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;8;93
"{""type"":""Polygon"",""coordinates"":[[[5.51305,43.263444],[5.510186,43.197903],[5.57042,43.174571],[5.671875,43.179269],[5.682416,43.235456],[5.760929,43.267347],[5.726601,43.317364],[5.669164,43.31941],[5.522811,43.320764],[5.51305,43.263444]]]}";13009;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;9;93
"{""type"":""Polygon"",""coordinates"":[[[5.467446,43.506816],[5.387538,43.461902],[5.424574,43.383412],[5.466645,43.323005],[5.522811,43.320764],[5.669164,43.31941],[5.682788,43.399166],[5.52948,43.440148],[5.467446,43.506816]]]}";13010;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;10;93
"{""type"":""Polygon"",""coordinates"":[[[5.254211,43.592083],[5.327397,43.553778],[5.271658,43.485679],[5.301003,43.446115],[5.278797,43.380469],[5.391636,43.372076],[5.424574,43.383412],[5.387538,43.461902],[5.467446,43.506816],[5.47061,43.57434],[5.347936,43.600241],[5.254211,43.592083]]]}";13011;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;11;93
"{""type"":""Polygon"",""coordinates"":[[[5.223418,43.479128],[5.137129,43.400512],[5.096382,43.401408],[5.088465,43.332536],[5.224132,43.328283],[5.282251,43.353657],[5.278797,43.380469],[5.301003,43.446115],[5.271658,43.485679],[5.223418,43.479128]]]}";13012;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;12;93
"{""type"":""Polygon"",""coordinates"":[[[4.847295,43.326855],[4.859112,43.401278],[4.931712,43.433439],[5.054588,43.32667],[5.088465,43.332536],[5.096382,43.401408],[5.053182,43.460535],[5.006008,43.469671],[5.014453,43.555546],[4.855717,43.467462],[4.772659,43.477392],[4.734852,43.429725],[4.832236,43.366867],[4.847295,43.326855]]]}";13013;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;13;93
"{""type"":""Polygon"",""coordinates"":[[[5.347936,43.600241],[5.47061,43.57434],[5.467446,43.506816],[5.52948,43.440148],[5.682788,43.399166],[5.778915,43.410073],[5.727214,43.467083],[5.725074,43.551273],[5.687577,43.584213],[5.7006,43.642526],[5.799206,43.659929],[5.753651,43.724622],[5.606944,43.658686],[5.445293,43.680095],[5.412714,43.692913],[5.347936,43.600241]]]}";13014;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;14;93
"{""type"":""Polygon"",""coordinates"":[[[4.709325,43.898019],[4.772856,43.782374],[4.759537,43.692682],[4.968798,43.658323],[5.138217,43.693649],[5.254211,43.592083],[5.347936,43.600241],[5.412714,43.692913],[5.3153,43.736566],[5.186262,43.735507],[5.048139,43.789727],[5.027721,43.828583],[4.922008,43.886759],[4.739061,43.924068],[4.709325,43.898019]]]}";13015;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;15;93
"{""type"":""Polygon"",""coordinates"":[[[4.230283,43.460185],[4.52126,43.453936],[4.587253,43.426067],[4.592026,43.35717],[4.771315,43.349146],[4.847295,43.326855],[4.832236,43.366867],[4.734852,43.429725],[4.772659,43.477392],[4.855717,43.467462],[5.014453,43.555546],[5.021999,43.556161],[5.038843,43.592073],[4.968798,43.658323],[4.759537,43.692682],[4.772856,43.782374],[4.709325,43.898019],[4.64191,43.867478],[4.651798,43.784358],[4.59822,43.686693],[4.486421,43.698853],[4.37217,43.549456],[4.244233,43.501462],[4.230283,43.460185]]]}";13016;13;BOUCHES-DU-RHONE;PROVENCE-ALPES-COTE D'AZUR;16;93
"{""type"":""Polygon"",""coordinates"":[[[-0.650414,49.125919],[-0.52289,49.122514],[-0.44851,49.177208],[-0.365478,49.130739],[-0.376135,49.218889],[-0.434443,49.212597],[-0.633424,49.251631],[-0.621615,49.151234],[-0.650414,49.125919]]]}";14001;14;CALVADOS;NORMANDIE;1;28
"{""type"":""Polygon"",""coordinates"":[[[-0.365478,49.130739],[-0.312739,49.156266],[-0.204577,49.119063],[-0.116374,49.121796],[-0.139054,49.182049],[-0.216562,49.214275],[-0.315437,49.185977],[-0.368763,49.226132],[-0.376135,49.218889],[-0.365478,49.130739]]]}";14002;14;CALVADOS;NORMANDIE;2;28
